,init,end,length,rana_label,quality_label,label,file_wav,file_wav_source,is_BOAFAB
985,40.815604,41.815604,1.0,PHYCUV,C,PHYCUV_C,17_FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,False
3593,127.785679,128.78567900000002,1.0000000000000142,BOAFAB,C,BOAFAB_C,34_FNJV_0030858_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,FNJV_0030858_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,True
2572,33.76074,34.76074,1.0,ADEMAR,C,ADEMAR_C,28_FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
2696,202.425956,203.425956,1.0,BOALEP,C,BOALEP_C,9_FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
20,20.985377,21.985377,1.0,BOAFAB,C,BOAFAB_C,20_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
748,59.385674,60.385674,1.0,ADEMAR,C,ADEMAR_C,57_FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
2280,499.559102,500.559102,1.0,BOAFAB,C,BOAFAB_C,12_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2244,459.847653,460.847653,1.0,BOAFAB,C,BOAFAB_C,5_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
643,4.575646,5.575646,1.0,ADEMAR,C,ADEMAR_C,2_FNJV_0050746_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050746_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
2343,728.523972,729.523972,1.0,BOAFAB,C,BOAFAB_C,3_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2260,478.037695,479.037695,1.0,BOAFAB,C,BOAFAB_C,13_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2274,493.559102,494.559102,1.0,BOAFAB,C,BOAFAB_C,6_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
4399,2.150521,3.150521,1.0,DENCRU,C,DENCRU_C,2_1580-D.cruzi.wav,1580-D.cruzi.wav,False
1926,107.993143,108.993143,1.0,BOAFAB,C,BOAFAB_C,6_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2900,108.431668,109.431668,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,False
1840,31.093842,32.093841999999995,0.9999999999999964,PHYCUV,C,PHYCUV_C,6_FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,False
2947,60.89999,61.89999,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0031226_Physalaemus_cuvieri_Mocamedes_GO_Adao J. Cardoso.wav,FNJV_0031226_Physalaemus_cuvieri_Mocamedes_GO_Adao J. Cardoso.wav,False
2997,32.835553000000004,33.835553000000004,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,False
3050,27.942967,28.942967,1.0,PHYCUV,C,PHYCUV_C,21_FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
4094,194.838597,195.838597,1.0,BOAFAB,C,BOAFAB_C,193_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
1981,174.230338,175.230338,1.0,BOAFAB,C,BOAFAB_C,21_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3556,135.057363,136.057363,1.0,BOAFAB,C,BOAFAB_C,36_FNJV_0030859_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,FNJV_0030859_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,True
3248,92.241144,93.241144,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,False
4075,175.838597,176.838597,1.0,BOAFAB,C,BOAFAB_C,174_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
548,14.125458,15.125458,1.0,ADEMAR,C,ADEMAR_C,12_FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
73,73.985377,74.985377,1.0,BOAFAB,C,BOAFAB_C,73_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
2172,384.67076,385.67076,1.0,BOAFAB,C,BOAFAB_C,59_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3729,130.510461,131.510461,1.0,BOAFAB,C,BOAFAB_C,130_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
618,39.237455,40.237455,1.0,ADEMAR,C,ADEMAR_C,37_FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
3742,5.682348,6.682348,1.0,BOALEP,C,BOALEP_C,3_FNJV_0030738_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0030738_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
3021,80.102532,81.102532,1.0,PHYCUV,C,PHYCUV_C,11_FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,False
1373,136.593424,137.593424,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
1986,179.230338,180.230338,1.0,BOAFAB,C,BOAFAB_C,26_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2052,255.047982,256.047982,1.0,BOAFAB,C,BOAFAB_C,57_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3487,13.83893,14.83893,1.0,BOAFAB,C,BOAFAB_C,3_FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,True
1436,133.431403,134.431403,1.0,PHYCUV,C,PHYCUV_C,20_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
4529,125.124894,126.124894,1.0,DENCRU,C,DENCRU_C,3_1577-D.cruzi.wav,1577-D.cruzi.wav,False
3604,5.510461,6.510461,1.0,BOAFAB,C,BOAFAB_C,5_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
2603,14.151262,15.151262,1.0,PHYCUV,C,PHYCUV_C,7_FNJV_0031773_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031773_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
3478,2.453512,3.453512,1.0,BOAFAB,C,BOAFAB_C,2_FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,True
403,41.117329,42.117329,1.0,ADEMAR,C,ADEMAR_C,39_FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
963,4.198041,5.198041,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,False
3622,23.510461,24.510461,1.0,BOAFAB,C,BOAFAB_C,23_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
1015,80.851957,81.851957,1.0,PHYCUV,C,PHYCUV_C,17_FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,False
3153,69.622717,70.622717,1.0,PHYCUV,C,PHYCUV_C,30_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
1285,14.987338,15.987338,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
477,9.802677,10.802677,1.0,ADEMAR,C,ADEMAR_C,0_FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,False
2174,386.67076,387.67076,1.0,BOAFAB,C,BOAFAB_C,61_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3902,2.838597,3.838597,1.0,BOAFAB,C,BOAFAB_C,1_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
2537,22.251619,23.251619,1.0,BOAALM,C,BOAALM_C,4_FNJV_0031817_Boana_albomarginata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031817_Boana_albomarginata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
3170,19.846550999999998,20.846550999999998,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
3392,21.761871,22.761871,1.0,PHYCUV,C,PHYCUV_C,18_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
3499,25.838929999999998,26.838929999999998,1.0,BOAFAB,C,BOAFAB_C,15_FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,True
227,3.368922,4.3689219999999995,0.9999999999999996,ADEMAR,C,ADEMAR_C,1_FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
1018,83.851957,84.851957,1.0,PHYCUV,C,PHYCUV_C,20_FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,False
861,37.391231,38.391231,1.0,ADEMAR,C,ADEMAR_C,2_FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,False
3692,93.510461,94.510461,1.0,BOAFAB,C,BOAFAB_C,93_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
3766,93.465718,94.465718,1.0,BOALEP,C,BOALEP_C,2_FNJV_0030738_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0030738_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
1486,31.825567,32.825567,1.0,ADEMAR,C,ADEMAR_C,1_FNJV_0034600_Adenomera_marmorata_Santo Andre_SP_Paulo Roberto Manzani.mp3,FNJV_0034600_Adenomera_marmorata_Santo Andre_SP_Paulo Roberto Manzani.mp3,False
1855,13.656284,14.656284,1.0,BOAFAB,C,BOAFAB_C,4_FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,True
3716,117.510461,118.510461,1.0,BOAFAB,C,BOAFAB_C,117_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
457,38.70712,39.70712,1.0,ADEMAR,C,ADEMAR_C,36_FNJV_0050757_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050757_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
2795,99.93644,100.93644,1.0,BOAFAB,C,BOAFAB_C,14_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
97,97.985377,98.985377,1.0,BOAFAB,C,BOAFAB_C,97_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
1335,81.229238,82.229238,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
330,17.245462,18.245462,1.0,ADEMAR,C,ADEMAR_C,16_FNJV_0050762_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050762_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
2919,27.262391,28.262391,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0031228_Physalaemus_cuvieri_Sao Raimundo Nonato_PI_Adao J. Cardoso.wav,FNJV_0031228_Physalaemus_cuvieri_Sao Raimundo Nonato_PI_Adao J. Cardoso.wav,False
4030,130.838597,131.838597,1.0,BOAFAB,C,BOAFAB_C,129_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
3697,98.510461,99.510461,1.0,BOAFAB,C,BOAFAB_C,98_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
2016,219.047982,220.047982,1.0,BOAFAB,C,BOAFAB_C,21_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
938,46.552233,47.552233,1.0,SCIFUS,C,SCIFUS_C,1_FNJV_0040779_Scinax_fuscomarginatus_Itirapina_SP_Luis Felipe Toledo.wav,FNJV_0040779_Scinax_fuscomarginatus_Itirapina_SP_Luis Felipe Toledo.wav,False
1129,30.651699,31.651699,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0036654_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,FNJV_0036654_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,False
2249,467.037695,468.037695,1.0,BOAFAB,C,BOAFAB_C,2_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1865,31.308547,32.308547000000004,1.0000000000000036,BOAFAB,C,BOAFAB_C,2_FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,True
1794,81.995472,82.995472,1.0,PHYCUV,C,PHYCUV_C,62_FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
3031,8.942967,9.942967,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
3274,25.203723,26.203723,1.0,PHYCUV,C,PHYCUV_C,6_FNJV_0031197_Physalaemus_cuvieri_Lages_SC_Adao J. Cardoso.wav,FNJV_0031197_Physalaemus_cuvieri_Lages_SC_Adao J. Cardoso.wav,False
509,60.05714,61.05714,1.0,ADEMAR,C,ADEMAR_C,8_FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,False
4306,27.531228,28.531228,1.0,BOAFAB,C,BOAFAB_C,27_FNJV_0007692_Boana_faber_Santo Andre_SP_Adao Jose Cardoso.wav,FNJV_0007692_Boana_faber_Santo Andre_SP_Adao Jose Cardoso.wav,True
3113,28.367742,29.367742,1.0,PHYCUV,C,PHYCUV_C,18_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
3490,16.838929999999998,17.838929999999998,1.0,BOAFAB,C,BOAFAB_C,6_FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,True
2979,41.689659,42.689659,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031225_Physalaemus_cuvieri_Engenheiro Beltrao_PR_Adao J. Cardoso.wav,FNJV_0031225_Physalaemus_cuvieri_Engenheiro Beltrao_PR_Adao J. Cardoso.wav,False
497,43.040991000000005,44.040991000000005,1.0,ADEMAR,C,ADEMAR_C,14_FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,False
2643,83.101308,84.101308,1.0,BOALEP,C,BOALEP_C,0_FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
572,38.125458,39.125458,1.0,ADEMAR,C,ADEMAR_C,36_FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
1708,39.681943,40.681943,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
1846,37.093841999999995,38.093841999999995,1.0,PHYCUV,C,PHYCUV_C,12_FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,False
1817,6.479228,7.479228,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,False
1681,3.81189,4.81189,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
270,70.723382,71.723382,1.0,ADEMAR,C,ADEMAR_C,30_FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
461,4.2120429999999995,5.2120429999999995,1.0,ADEMAR,C,ADEMAR_C,3_FNJV_0050753_Adenomera_marmorata_Guapimirim_RJ_Pedro P. G. Taucce.wav,FNJV_0050753_Adenomera_marmorata_Guapimirim_RJ_Pedro P. G. Taucce.wav,False
4015,115.838597,116.838597,1.0,BOAFAB,C,BOAFAB_C,114_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
3460,107.659813,108.659813,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
3967,67.838597,68.838597,1.0,BOAFAB,C,BOAFAB_C,66_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
1709,40.681943,41.681943,1.0,PHYCUV,C,PHYCUV_C,6_FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
2264,482.037695,483.037695,1.0,BOAFAB,C,BOAFAB_C,17_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2746,49.236402,50.236402,1.0,BOAFAB,C,BOAFAB_C,49_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
4361,56.291846,57.291846,1.0,DENCRU,C,DENCRU_C,7_1583-D.cruzi.wav,1583-D.cruzi.wav,False
255,55.723382,56.723382,1.0,ADEMAR,C,ADEMAR_C,15_FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
1070,50.837183,51.837183,1.0,PHYCUV,C,PHYCUV_C,10_FNJV_0037493_Physalaemus_cuvieri_Campo Grande_MS_Matheus Moroti.wav,FNJV_0037493_Physalaemus_cuvieri_Campo Grande_MS_Matheus Moroti.wav,False
2717,20.236402,21.236402,1.0,BOAFAB,C,BOAFAB_C,20_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
3222,57.480401,58.480401,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,False
2133,345.67076,346.67076,1.0,BOAFAB,C,BOAFAB_C,20_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1857,15.656284,16.656284,1.0,BOAFAB,C,BOAFAB_C,6_FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,FNJV_0032464_Boana_faber_Feira de Santana_BA_Luis Felipe Toledo.wav,True
3669,70.510461,71.510461,1.0,BOAFAB,C,BOAFAB_C,70_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
3257,5.655489,6.655489,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031197_Physalaemus_cuvieri_Lages_SC_Adao J. Cardoso.wav,FNJV_0031197_Physalaemus_cuvieri_Lages_SC_Adao J. Cardoso.wav,False
1893,569.566355,570.566355,1.0,BOAFAB,C,BOAFAB_C,0_FNJV_0032290_Boana_faber_Boraceia_SP_Lucas Rodriguez Forti.wav,FNJV_0032290_Boana_faber_Boraceia_SP_Lucas Rodriguez Forti.wav,True
2879,69.076387,70.076387,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,False
3188,12.207574000000001,13.207574000000001,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,False
